DAY,MONTH,YEAR,CATEGORY_NAME,BRAND_NAME,OFFER_ID,OFFER_NAME,VISIBILITY_INDEX,SHOWS,SHOWS_WITH_PROMOTION,SHOWS_SHARE,CLICKS,CLICKS_WITH_PROMOTION,TO_CART_CONVERSION,TO_CART,TO_CART_WITH_PROMOTION,TO_CART_SHARE,ORDER_ITEMS,ORDER_ITEMS_WITH_PROMOTION,ORDER_ITEMS_TOTAL_AMOUNT,ORDER_ITEMS_TOTAL_AMOUNT_WITH_PROMOTION,TO_ORDER_CONVERSION,ORDER_ITEMS_SHARE,ORDER_ITEMS_DELIVERED_COUNT,ORDER_ITEMS_DELIVERED_COUNT_WITH_PROMOTION,ORDER_ITEMS_DELIVERED_TOTAL_AMOUNT,ORDER_ITEMS_DELIVERED_TOTAL_AMOUNT_WITH_PROMOTION,ORDER_ITEMS_DELIVERED_FROM_ORDERED_COUNT,ORDER_ITEMS_DELIVERED_FROM_ORDERED_TOTAL_AMOUNT,ORDER_ITEMS_DELIVERED_FROM_ORDERED_TOTAL_AMOUNT_WITH_PROMOTION,ORDER_ITEMS_CANCELED_COUNT,ORDER_ITEMS_CANCELED_BY_CREATED_AT_COUNT,ORDER_ITEMS_RETURNED_COUNT,ORDER_ITEMS_RETURNED_BY_CREATED_AT_COUNT
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106508,,До 5,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106509,,48,458,317,70.96,15,6,0.87,4,4,100,4,4,1196,1196,100,100,14,14,4186,4186,4,1196,4186,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106510,,46,428,132,28.27,9,3,0.93,4,3,100,1,1,277,277,25,100,1,1,277,277,1,277,277,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,Юнландия,106511,,До 5,30,23,10,0,0,3.33,1,1,0,1,1,282,282,100,0,0,0,0,0,1,282,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106513,,От 95,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106514,,До 5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106515,,До 5,18,5,0,1,0,5.56,1,0,0,1,0,370,0,100,0,1,0,402,0,1,370,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106517,"Пластилин скульптурный для лепки и моделирования Brauberg Art Classic, серый, 0,5 кг, твердый, 106517",До 5,15,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106518,,29,332,318,93.98,6,4,1.2,4,4,100,1,1,340,340,25,100,1,1,340,340,1,340,340,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106519,,До 5,14,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106520,,17,53,0,13.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106521,"Пластилин скульптурный мягкий художественный модельный для лепки Brauberg Art Classic, оливковый, 1 кг, 106521",10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106522,,До 5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106524,,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106525,,34,23,3,65.22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106526,,27,373,8,90.88,3,1,0.27,1,0,100,1,1,533,533,100,100,0,0,0,0,1,533,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106527,,34,107,4,85.05,2,0,0,0,0,0,0,0,0,0,0,0,1,0,631,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Развитие и обучение · Раннее развитие · Обучающие наборы и материалы · Счётный материал,BRAUBERG,106554,,20,126,40,30.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Дневники школьные",Юнландия,106558,,83,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Дневники школьные",Юнландия,106563,,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Дневники школьные",BRAUBERG,106568,,7,8,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Дневники школьные",BRAUBERG,106569,,До 5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Дневники школьные",BRAUBERG,106576,,До 5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Дневники школьные",BRAUBERG,106577,,До 5,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Дневники школьные",BRAUBERG,106641,,34,46,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Дневники школьные",BRAUBERG,106643,,До 5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Дневники школьные",BRAUBERG,106645,,До 5,15,6,0,0,0,0,0,0,0,1,1,161,161,100,0,0,0,0,0,1,161,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Дневники школьные",BRAUBERG,106646,,До 5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Дневники школьные",BRAUBERG,106647,,20,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106650,"Тетрадь для школы тонкая 12 листов Комплект 10 штук Brauberg Классика, клетка, обложка картон, Зеленая, 106650",50,231,225,93.94,4,3,1.3,3,3,100,1,1,258,258,33.33,100,0,0,0,0,1,258,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106651,,До 5,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106652,"Тетрадь для школы тонкая 12 листов Комплект 10 штук Brauberg Классика, клетка, обложка картон, Черная, 106652",До 5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106653,,До 5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106654,,До 5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106655,"Тетрадь для школы тонкая 12 листов Комплект 10 штук Brauberg Классика, линия, обложка картон, Черная, 106655",До 5,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106656,,До 5,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106657,,До 5,41,37,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106658,,До 5,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106659,,66,59,52,44.07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106660,,До 5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106661,,21,71,46,50.7,3,3,2.82,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106662,,До 5,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106663,,41,100,74,65,2,1,0,0,0,0,0,0,0,0,0,0,1,1,226,226,0,0,226,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106665,,До 5,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106666,,До 5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106667,,12,18,0,44.44,2,0,5.56,1,0,100,1,0,333,0,100,100,0,0,0,0,1,333,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106669,,До 5,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Тетради · Тетради",BRAUBERG,106670,"Тетрадь для школы тонкая 18 листов набор 10 штук Brauberg, клетка, обложка картон, Pastel, 106670",До 5,14,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,Юнландия,106672,"Пластилин восковой для детей детский мягкий Юнландия Веселый Шмель, 12 цветов, 180 г, Со Стеком, 106672",50,64,3,53.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,Юнландия,106673,,49,86,6,62.79,5,0,4.65,4,0,100,2,2,556,556,50,100,0,0,0,0,2,556,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,Пифагор,106675,,8,33,9,30.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,Пифагор,106676,,13,35,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106678,,27,230,210,77.83,6,4,1.3,3,3,66.67,1,1,391,391,33.33,100,1,1,347,347,1,391,347,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Лепка · Пластилин и масса для лепки · Пластилин,BRAUBERG,106679,,20,251,210,81.67,5,3,1.2,3,3,66.67,1,1,423,423,33.33,100,3,3,1269,1269,1,423,1269,0,0,0,0
